instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|51307,51307,NIFTY2651922900PE,NIFTY,75.1,2026-05-19,22900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51308,51308,NIFTY2651922950CE,NIFTY,1171.55,2026-05-19,22950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51309,51309,NIFTY2651922950PE,NIFTY,80.5,2026-05-19,22950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51310,51310,NIFTY2651923000CE,NIFTY,1156.95,2026-05-19,23000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51311,51311,NIFTY2651923000PE,NIFTY,85.3,2026-05-19,23000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51312,51312,NIFTY2651923050CE,NIFTY,1165.1,2026-05-19,23050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51313,51313,NIFTY2651923050PE,NIFTY,88.5,2026-05-19,23050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51314,51314,NIFTY2651923100CE,NIFTY,1124.0,2026-05-19,23100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51315,51315,NIFTY2651923100PE,NIFTY,96.25,2026-05-19,23100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51316,51316,NIFTY2651923150CE,NIFTY,1145.1,2026-05-19,23150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51317,51317,NIFTY2651923150PE,NIFTY,111.45,2026-05-19,23150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51320,51320,NIFTY2651923200CE,NIFTY,1025.0,2026-05-19,23200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51321,51321,NIFTY2651923200PE,NIFTY,115.6,2026-05-19,23200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51322,51322,NIFTY2651923250CE,NIFTY,1063.2,2026-05-19,23250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51323,51323,NIFTY2651923250PE,NIFTY,119.9,2026-05-19,23250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51324,51324,NIFTY2651923300CE,NIFTY,850.8,2026-05-19,23300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51325,51325,NIFTY2651923300PE,NIFTY,127.3,2026-05-19,23300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51346,51346,NIFTY2651923350CE,NIFTY,976.4,2026-05-19,23350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51347,51347,NIFTY2651923350PE,NIFTY,137.35,2026-05-19,23350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51348,51348,NIFTY2651923400CE,NIFTY,710.15,2026-05-19,23400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51349,51349,NIFTY2651923400PE,NIFTY,153.1,2026-05-19,23400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51352,51352,NIFTY2651923450CE,NIFTY,1053.55,2026-05-19,23450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51353,51353,NIFTY2651923450PE,NIFTY,158.0,2026-05-19,23450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51354,51354,NIFTY2651923500CE,NIFTY,768.8,2026-05-19,23500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51355,51355,NIFTY2651923500PE,NIFTY,173.65,2026-05-19,23500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51356,51356,NIFTY2651923550CE,NIFTY,927.4,2026-05-19,23550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51357,51357,NIFTY2651923550PE,NIFTY,176.0,2026-05-19,23550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51358,51358,NIFTY2651923600CE,NIFTY,689.2,2026-05-19,23600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51359,51359,NIFTY2651923600PE,NIFTY,198.45,2026-05-19,23600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51364,51364,NIFTY2651923650CE,NIFTY,528.3,2026-05-19,23650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51365,51365,NIFTY2651923650PE,NIFTY,212.0,2026-05-19,23650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51366,51366,NIFTY2651923700CE,NIFTY,620.1,2026-05-19,23700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51367,51367,NIFTY2651923700PE,NIFTY,230.4,2026-05-19,23700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51370,51370,NIFTY2651923750CE,NIFTY,591.8,2026-05-19,23750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51371,51371,NIFTY2651923750PE,NIFTY,241.35,2026-05-19,23750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51374,51374,NIFTY2651923800CE,NIFTY,552.75,2026-05-19,23800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51375,51375,NIFTY2651923800PE,NIFTY,264.3,2026-05-19,23800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51376,51376,NIFTY2651923850CE,NIFTY,524.35,2026-05-19,23850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51377,51377,NIFTY2651923850PE,NIFTY,286.3,2026-05-19,23850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51378,51378,NIFTY2651923900CE,NIFTY,496.35,2026-05-19,23900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51379,51379,NIFTY2651923900PE,NIFTY,300.4,2026-05-19,23900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51380,51380,NIFTY2651923950CE,NIFTY,464.1,2026-05-19,23950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51381,51381,NIFTY2651923950PE,NIFTY,324.8,2026-05-19,23950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51382,51382,NIFTY2651924000CE,NIFTY,433.9,2026-05-19,24000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51383,51383,NIFTY2651924000PE,NIFTY,341.5,2026-05-19,24000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51384,51384,NIFTY2651924050CE,NIFTY,409.55,2026-05-19,24050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51385,51385,NIFTY2651924050PE,NIFTY,367.35,2026-05-19,24050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51386,51386,NIFTY2651924100CE,NIFTY,380.7,2026-05-19,24100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51387,51387,NIFTY2651924100PE,NIFTY,378.5,2026-05-19,24100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51388,51388,NIFTY2651924150CE,NIFTY,358.1,2026-05-19,24150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51389,51389,NIFTY2651924150PE,NIFTY,401.8,2026-05-19,24150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51390,51390,NIFTY2651924200CE,NIFTY,327.15,2026-05-19,24200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51391,51391,NIFTY2651924200PE,NIFTY,432.65,2026-05-19,24200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51394,51394,NIFTY2651924250CE,NIFTY,303.5,2026-05-19,24250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51395,51395,NIFTY2651924250PE,NIFTY,462.3,2026-05-19,24250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51396,51396,NIFTY2651924300CE,NIFTY,279.7,2026-05-19,24300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51397,51397,NIFTY2651924300PE,NIFTY,482.45,2026-05-19,24300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51404,51404,NIFTY2651924350CE,NIFTY,257.95,2026-05-19,24350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51405,51405,NIFTY2651924350PE,NIFTY,518.65,2026-05-19,24350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51406,51406,NIFTY2651924400CE,NIFTY,240.2,2026-05-19,24400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51407,51407,NIFTY2651924400PE,NIFTY,545.25,2026-05-19,24400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51408,51408,NIFTY2651924450CE,NIFTY,221.45,2026-05-19,24450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51409,51409,NIFTY2651924450PE,NIFTY,741.35,2026-05-19,24450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51410,51410,NIFTY2651924500CE,NIFTY,202.1,2026-05-19,24500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51411,51411,NIFTY2651924500PE,NIFTY,615.5,2026-05-19,24500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51418,51418,NIFTY2651924550CE,NIFTY,186.2,2026-05-19,24550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51419,51419,NIFTY2651924550PE,NIFTY,804.0,2026-05-19,24550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51420,51420,NIFTY2651924600CE,NIFTY,168.3,2026-05-19,24600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51421,51421,NIFTY2651924600PE,NIFTY,674.35,2026-05-19,24600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51422,51422,NIFTY2651924650CE,NIFTY,153.9,2026-05-19,24650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51423,51423,NIFTY2651924650PE,NIFTY,660.25,2026-05-19,24650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51424,51424,NIFTY2651924700CE,NIFTY,140.1,2026-05-19,24700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51425,51425,NIFTY2651924700PE,NIFTY,945.55,2026-05-19,24700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51426,51426,NIFTY2651924750CE,NIFTY,125.9,2026-05-19,24750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51427,51427,NIFTY2651924750PE,NIFTY,718.5,2026-05-19,24750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51428,51428,NIFTY2651924800CE,NIFTY,113.25,2026-05-19,24800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51429,51429,NIFTY2651924800PE,NIFTY,823.3,2026-05-19,24800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51448,51448,NIFTY2651924850CE,NIFTY,103.05,2026-05-19,24850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51449,51449,NIFTY2651924850PE,NIFTY,780.4,2026-05-19,24850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51450,51450,NIFTY2651924900CE,NIFTY,93.2,2026-05-19,24900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51451,51451,NIFTY2651924900PE,NIFTY,905.0,2026-05-19,24900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51452,51452,NIFTY2651924950CE,NIFTY,83.35,2026-05-19,24950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51454,51454,NIFTY2651924950PE,NIFTY,980.5,2026-05-19,24950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51456,51456,NIFTY2651925000CE,NIFTY,74.95,2026-05-19,25000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51457,51457,NIFTY2651925000PE,NIFTY,989.0,2026-05-19,25000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51458,51458,NIFTY2651925050CE,NIFTY,66.3,2026-05-19,25050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51459,51459,NIFTY2651925050PE,NIFTY,942.8,2026-05-19,25050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51460,51460,NIFTY2651925100CE,NIFTY,60.4,2026-05-19,25100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51461,51461,NIFTY2651925100PE,NIFTY,1051.0,2026-05-19,25100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51462,51462,NIFTY2651925150CE,NIFTY,52.9,2026-05-19,25150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51463,51463,NIFTY2651925150PE,NIFTY,1026.15,2026-05-19,25150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51464,51464,NIFTY2651925200CE,NIFTY,47.2,2026-05-19,25200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51465,51465,NIFTY2651925200PE,NIFTY,1082.8,2026-05-19,25200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51466,51466,NIFTY2651925250CE,NIFTY,40.6,2026-05-19,25250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51467,51467,NIFTY2651925250PE,NIFTY,1160.0,2026-05-19,25250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51468,51468,NIFTY2651925300CE,NIFTY,35.9,2026-05-19,25300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51469,51469,NIFTY2651925300PE,NIFTY,1430.25,2026-05-19,25300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51470,51470,NIFTY2651925350CE,NIFTY,27.0,2026-05-19,25350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51471,51471,NIFTY2651925350PE,NIFTY,1472.45,2026-05-19,25350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51472,51472,NIFTY2651925400CE,NIFTY,28.1,2026-05-19,25400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51473,51473,NIFTY2651925400PE,NIFTY,1300.0,2026-05-19,25400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51474,51474,NIFTY2651925450CE,NIFTY,25.55,2026-05-19,25450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51475,51475,NIFTY2651925450PE,NIFTY,1558.15,2026-05-19,25450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51476,51476,NIFTY2651925500CE,NIFTY,22.75,2026-05-19,25500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51477,51477,NIFTY2651925500PE,NIFTY,1370.0,2026-05-19,25500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51478,51478,NIFTY2651925550CE,NIFTY,20.2,2026-05-19,25550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51479,51479,NIFTY2651925550PE,NIFTY,1645.4,2026-05-19,25550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51480,51480,NIFTY2651925600CE,NIFTY,16.25,2026-05-19,25600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51481,51481,NIFTY2651925600PE,NIFTY,1689.55,2026-05-19,25600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51482,51482,NIFTY2651925650CE,NIFTY,16.2,2026-05-19,25650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51483,51483,NIFTY2651925650PE,NIFTY,1214.0,2026-05-19,25650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51484,51484,NIFTY2651925700CE,NIFTY,12.65,2026-05-19,25700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51485,51485,NIFTY2651925700PE,NIFTY,1600.0,2026-05-19,25700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51486,51486,NIFTY2651925750CE,NIFTY,12.65,2026-05-19,25750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51487,51487,NIFTY2651925750PE,NIFTY,1823.9,2026-05-19,25750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51488,51488,NIFTY2651925800CE,NIFTY,10.0,2026-05-19,25800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51489,51489,NIFTY2651925800PE,NIFTY,1869.25,2026-05-19,25800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51490,51490,NIFTY2651925850CE,NIFTY,8.0,2026-05-19,25850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51491,51491,NIFTY2651925850PE,NIFTY,1914.9,2026-05-19,25850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51492,51492,NIFTY2651925900CE,NIFTY,8.2,2026-05-19,25900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51493,51493,NIFTY2651925900PE,NIFTY,1960.85,2026-05-19,25900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51494,51494,NIFTY2651925950CE,NIFTY,6.85,2026-05-19,25950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51495,51495,NIFTY2651925950PE,NIFTY,2007.0,2026-05-19,25950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51496,51496,NIFTY2651926000CE,NIFTY,7.6,2026-05-19,26000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51497,51497,NIFTY2651926000PE,NIFTY,1881.85,2026-05-19,26000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51498,51498,NIFTY2651926050CE,NIFTY,6.6,2026-05-19,26050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51501,51501,NIFTY2651926050PE,NIFTY,2100.0,2026-05-19,26050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51502,51502,NIFTY2651926100CE,NIFTY,6.8,2026-05-19,26100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51503,51503,NIFTY2651926100PE,NIFTY,2146.85,2026-05-19,26100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51504,51504,NIFTY2651926150CE,NIFTY,6.0,2026-05-19,26150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51505,51505,NIFTY2651926150PE,NIFTY,2193.85,2026-05-19,26150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51506,51506,NIFTY2651926200CE,NIFTY,4.65,2026-05-19,26200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51507,51507,NIFTY2651926200PE,NIFTY,2241.1,2026-05-19,26200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51508,51508,NIFTY2651926250CE,NIFTY,4.45,2026-05-19,26250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51509,51509,NIFTY2651926250PE,NIFTY,2288.45,2026-05-19,26250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51510,51510,NIFTY2651926300CE,NIFTY,4.05,2026-05-19,26300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51511,51511,NIFTY2651926300PE,NIFTY,2336.0,2026-05-19,26300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51512,51512,NIFTY2651926350CE,NIFTY,3.55,2026-05-19,26350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51513,51513,NIFTY2651926350PE,NIFTY,2383.75,2026-05-19,26350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51514,51514,NIFTY2651926400CE,NIFTY,3.65,2026-05-19,26400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51515,51515,NIFTY2651926400PE,NIFTY,2431.6,2026-05-19,26400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51516,51516,NIFTY2651926450CE,NIFTY,3.8,2026-05-19,26450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51517,51517,NIFTY2651926450PE,NIFTY,2479.6,2026-05-19,26450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51518,51518,NIFTY2651926500CE,NIFTY,3.35,2026-05-19,26500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51519,51519,NIFTY2651926500PE,NIFTY,2527.7,2026-05-19,26500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|51520,51520,NIFTY2651926550CE,NIFTY,4.2,2026-05-19,26550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|51521,51521,NIFTY2651926550PE,NIFTY,2575.95,2026-05-19,26550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|38406,38406,NIFTY26MAY20100CE,NIFTY,3860.0,2026-05-26,20100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|38407,38407,NIFTY26MAY20100PE,NIFTY,9.25,2026-05-26,20100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71663,71663,NIFTY26MAY20150CE,NIFTY,2854.1,2026-05-26,20150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71664,71664,NIFTY26MAY20150PE,NIFTY,9.0,2026-05-26,20150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71665,71665,NIFTY26MAY20200CE,NIFTY,2489.35,2026-05-26,20200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71666,71666,NIFTY26MAY20200PE,NIFTY,10.1,2026-05-26,20200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71667,71667,NIFTY26MAY20250CE,NIFTY,2404.65,2026-05-26,20250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71700,71700,NIFTY26MAY20250PE,NIFTY,11.0,2026-05-26,20250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71701,71701,NIFTY26MAY20300CE,NIFTY,3841.25,2026-05-26,20300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71702,71702,NIFTY26MAY20300PE,NIFTY,10.1,2026-05-26,20300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71703,71703,NIFTY26MAY20350CE,NIFTY,2328.65,2026-05-26,20350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71704,71704,NIFTY26MAY20350PE,NIFTY,12.0,2026-05-26,20350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71705,71705,NIFTY26MAY20400CE,NIFTY,2287.45,2026-05-26,20400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71710,71710,NIFTY26MAY20400PE,NIFTY,11.0,2026-05-26,20400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71711,71711,NIFTY26MAY20450CE,NIFTY,2246.45,2026-05-26,20450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71714,71714,NIFTY26MAY20450PE,NIFTY,9.85,2026-05-26,20450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71715,71715,NIFTY26MAY20500CE,NIFTY,3575.0,2026-05-26,20500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71716,71716,NIFTY26MAY20500PE,NIFTY,12.15,2026-05-26,20500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71717,71717,NIFTY26MAY20550CE,NIFTY,2617.9,2026-05-26,20550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71718,71718,NIFTY26MAY20550PE,NIFTY,14.6,2026-05-26,20550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71719,71719,NIFTY26MAY20600CE,NIFTY,2575.8,2026-05-26,20600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71720,71720,NIFTY26MAY20600PE,NIFTY,12.2,2026-05-26,20600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71721,71721,NIFTY26MAY20650CE,NIFTY,2799.3,2026-05-26,20650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71722,71722,NIFTY26MAY20650PE,NIFTY,13.55,2026-05-26,20650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71723,71723,NIFTY26MAY20700CE,NIFTY,2504.8,2026-05-26,20700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71724,71724,NIFTY26MAY20700PE,NIFTY,14.3,2026-05-26,20700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71725,71725,NIFTY26MAY20750CE,NIFTY,2714.0,2026-05-26,20750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71726,71726,NIFTY26MAY20750PE,NIFTY,13.75,2026-05-26,20750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71727,71727,NIFTY26MAY20800CE,NIFTY,3200.0,2026-05-26,20800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71728,71728,NIFTY26MAY20800PE,NIFTY,15.0,2026-05-26,20800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71729,71729,NIFTY26MAY20850CE,NIFTY,2629.3,2026-05-26,20850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71730,71730,NIFTY26MAY20850PE,NIFTY,14.7,2026-05-26,20850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71731,71731,NIFTY26MAY20900CE,NIFTY,2587.2,2026-05-26,20900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71732,71732,NIFTY26MAY20900PE,NIFTY,15.2,2026-05-26,20900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71733,71733,NIFTY26MAY20950CE,NIFTY,2545.8,2026-05-26,20950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71734,71734,NIFTY26MAY20950PE,NIFTY,15.7,2026-05-26,20950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71735,71735,NIFTY26MAY21000CE,NIFTY,3074.7,2026-05-26,21000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71736,71736,NIFTY26MAY21000PE,NIFTY,16.1,2026-05-26,21000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71737,71737,NIFTY26MAY21050CE,NIFTY,2461.8,2026-05-26,21050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71738,71738,NIFTY26MAY21050PE,NIFTY,16.75,2026-05-26,21050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71739,71739,NIFTY26MAY21100CE,NIFTY,2049.6,2026-05-26,21100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71740,71740,NIFTY26MAY21100PE,NIFTY,17.35,2026-05-26,21100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|71741,71741,NIFTY26MAY21150CE,NIFTY,2008.1,2026-05-26,21150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|71742,71742,NIFTY26MAY21150PE,NIFTY,18.35,2026-05-26,21150.0,0.05,65.0,OPTIDX,PE,NSE_FO
